Times,Fold,T,K,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
1,1,None,None,SVM,SVM,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,None,None,WSVM,WSVM,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,None,None,own_class_center,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,None,None,own_class_center,exp,0.979094077,0.3,0.541966994,0.315789474,0.956228956,0.639547038,"[[281   6]
 [  7   3]]"
1,1,None,None,estimated_hyper_lin,lin_center_own,0.986062718,0.2,0.444086189,0.25,0.95959596,0.593031359,"[[283   4]
 [  8   2]]"
1,1,None,None,estimated_hyper_lin,exp,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,None,None,actual_hyper_lin,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,None,None,actual_hyper_lin,exp,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,None,None,distance_center_own_opposite_tam,func_own_opp_new_v2,0.344947735,1,0.587322514,0.096153846,0.367003367,0.672473868,"[[ 99 188]
 [  0  10]]"
1,1,1,4,own_class_center,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,1,5,own_class_center,lin_center_own,0.982578397,0.4,0.626922131,0.421052632,0.962962963,0.691289199,"[[282   5]
 [  6   4]]"
1,1,1,6,own_class_center,lin_center_own,0.982578397,0.4,0.626922131,0.421052632,0.962962963,0.691289199,"[[282   5]
 [  6   4]]"
1,1,2,4,own_class_center,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,2,5,own_class_center,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,2,6,own_class_center,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,3,4,own_class_center,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,3,5,own_class_center,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,3,6,own_class_center,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,4,4,own_class_center,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,4,5,own_class_center,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,4,6,own_class_center,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,5,4,own_class_center,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,5,5,own_class_center,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,5,6,own_class_center,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,6,4,own_class_center,lin_center_own,0.982578397,0.4,0.626922131,0.421052632,0.962962963,0.691289199,"[[282   5]
 [  6   4]]"
1,1,6,5,own_class_center,lin_center_own,0.982578397,0.4,0.626922131,0.421052632,0.962962963,0.691289199,"[[282   5]
 [  6   4]]"
1,1,6,6,own_class_center,lin_center_own,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,7,4,own_class_center,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,7,5,own_class_center,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,7,6,own_class_center,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,8,4,own_class_center,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,8,5,own_class_center,lin_center_own,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,8,6,own_class_center,lin_center_own,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,9,4,own_class_center,lin_center_own,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,9,5,own_class_center,lin_center_own,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,9,6,own_class_center,lin_center_own,0.979094077,0.3,0.541966994,0.315789474,0.956228956,0.639547038,"[[281   6]
 [  7   3]]"
1,1,10,4,own_class_center,lin_center_own,0.979094077,0.3,0.541966994,0.315789474,0.956228956,0.639547038,"[[281   6]
 [  7   3]]"
1,1,10,5,own_class_center,lin_center_own,0.975609756,0.3,0.541001781,0.3,0.952861953,0.637804878,"[[280   7]
 [  7   3]]"
1,1,10,6,own_class_center,lin_center_own,0.975609756,0.3,0.541001781,0.3,0.952861953,0.637804878,"[[280   7]
 [  7   3]]"
1,1,1,4,own_class_center,exp,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,1,5,own_class_center,exp,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,1,6,own_class_center,exp,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,2,4,own_class_center,exp,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,2,5,own_class_center,exp,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,2,6,own_class_center,exp,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,3,4,own_class_center,exp,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,3,5,own_class_center,exp,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,3,6,own_class_center,exp,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,4,4,own_class_center,exp,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,4,5,own_class_center,exp,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,4,6,own_class_center,exp,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,5,4,own_class_center,exp,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,5,5,own_class_center,exp,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,5,6,own_class_center,exp,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,6,4,own_class_center,exp,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,6,5,own_class_center,exp,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,6,6,own_class_center,exp,0.989547038,0.4,0.629141332,0.470588235,0.96969697,0.694773519,"[[284   3]
 [  6   4]]"
1,1,7,4,own_class_center,exp,0.989547038,0.4,0.629141332,0.470588235,0.96969697,0.694773519,"[[284   3]
 [  6   4]]"
1,1,7,5,own_class_center,exp,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,7,6,own_class_center,exp,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,8,4,own_class_center,exp,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,8,5,own_class_center,exp,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,8,6,own_class_center,exp,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,9,4,own_class_center,exp,0.989547038,0.2,0.444870102,0.266666667,0.962962963,0.594773519,"[[284   3]
 [  8   2]]"
1,1,9,5,own_class_center,exp,0.989547038,0.2,0.444870102,0.266666667,0.962962963,0.594773519,"[[284   3]
 [  8   2]]"
1,1,9,6,own_class_center,exp,0.989547038,0.2,0.444870102,0.266666667,0.962962963,0.594773519,"[[284   3]
 [  8   2]]"
1,1,10,4,own_class_center,exp,0.989547038,0.2,0.444870102,0.266666667,0.962962963,0.594773519,"[[284   3]
 [  8   2]]"
1,1,10,5,own_class_center,exp,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,10,6,own_class_center,exp,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,1,4,estimated_hyper_lin,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,1,5,estimated_hyper_lin,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,1,6,estimated_hyper_lin,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,2,4,estimated_hyper_lin,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,2,5,estimated_hyper_lin,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,2,6,estimated_hyper_lin,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,3,4,estimated_hyper_lin,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,3,5,estimated_hyper_lin,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,3,6,estimated_hyper_lin,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,4,4,estimated_hyper_lin,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,4,5,estimated_hyper_lin,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,4,6,estimated_hyper_lin,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,5,4,estimated_hyper_lin,lin_center_own,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,5,5,estimated_hyper_lin,lin_center_own,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,5,6,estimated_hyper_lin,lin_center_own,0.989547038,0.2,0.444870102,0.266666667,0.962962963,0.594773519,"[[284   3]
 [  8   2]]"
1,1,6,4,estimated_hyper_lin,lin_center_own,0.989547038,0.4,0.629141332,0.470588235,0.96969697,0.694773519,"[[284   3]
 [  6   4]]"
1,1,6,5,estimated_hyper_lin,lin_center_own,0.989547038,0.4,0.629141332,0.470588235,0.96969697,0.694773519,"[[284   3]
 [  6   4]]"
1,1,6,6,estimated_hyper_lin,lin_center_own,0.989547038,0.4,0.629141332,0.470588235,0.96969697,0.694773519,"[[284   3]
 [  6   4]]"
1,1,7,4,estimated_hyper_lin,lin_center_own,0.989547038,0.4,0.629141332,0.470588235,0.96969697,0.694773519,"[[284   3]
 [  6   4]]"
1,1,7,5,estimated_hyper_lin,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,7,6,estimated_hyper_lin,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,8,4,estimated_hyper_lin,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,8,5,estimated_hyper_lin,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,8,6,estimated_hyper_lin,lin_center_own,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,9,4,estimated_hyper_lin,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,9,5,estimated_hyper_lin,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,9,6,estimated_hyper_lin,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,10,4,estimated_hyper_lin,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,10,5,estimated_hyper_lin,lin_center_own,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,10,6,estimated_hyper_lin,lin_center_own,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,1,4,estimated_hyper_lin,exp,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,1,5,estimated_hyper_lin,exp,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,1,6,estimated_hyper_lin,exp,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,2,4,estimated_hyper_lin,exp,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,2,5,estimated_hyper_lin,exp,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,2,6,estimated_hyper_lin,exp,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,3,4,estimated_hyper_lin,exp,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,3,5,estimated_hyper_lin,exp,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,3,6,estimated_hyper_lin,exp,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,4,4,estimated_hyper_lin,exp,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,4,5,estimated_hyper_lin,exp,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,4,6,estimated_hyper_lin,exp,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,5,4,estimated_hyper_lin,exp,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,5,5,estimated_hyper_lin,exp,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,5,6,estimated_hyper_lin,exp,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,6,4,estimated_hyper_lin,exp,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,6,5,estimated_hyper_lin,exp,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,6,6,estimated_hyper_lin,exp,1,0,0,0,0.966329966,0.5,"[[287   0]
 [ 10   0]]"
1,1,7,4,estimated_hyper_lin,exp,0.993031359,0.2,0.445652636,0.285714286,0.966329966,0.596515679,"[[285   2]
 [  8   2]]"
1,1,7,5,estimated_hyper_lin,exp,0.989547038,0.2,0.444870102,0.266666667,0.962962963,0.594773519,"[[284   3]
 [  8   2]]"
1,1,7,6,estimated_hyper_lin,exp,0.989547038,0.2,0.444870102,0.266666667,0.962962963,0.594773519,"[[284   3]
 [  8   2]]"
1,1,8,4,estimated_hyper_lin,exp,0.986062718,0.2,0.444086189,0.25,0.95959596,0.593031359,"[[283   4]
 [  8   2]]"
1,1,8,5,estimated_hyper_lin,exp,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,8,6,estimated_hyper_lin,exp,0.986062718,0.2,0.444086189,0.25,0.95959596,0.593031359,"[[283   4]
 [  8   2]]"
1,1,9,4,estimated_hyper_lin,exp,0.986062718,0.2,0.444086189,0.25,0.95959596,0.593031359,"[[283   4]
 [  8   2]]"
1,1,9,5,estimated_hyper_lin,exp,0.986062718,0.2,0.444086189,0.25,0.95959596,0.593031359,"[[283   4]
 [  8   2]]"
1,1,9,6,estimated_hyper_lin,exp,0.986062718,0.2,0.444086189,0.25,0.95959596,0.593031359,"[[283   4]
 [  8   2]]"
1,1,10,4,estimated_hyper_lin,exp,0.989547038,0.2,0.444870102,0.266666667,0.962962963,0.594773519,"[[284   3]
 [  8   2]]"
1,1,10,5,estimated_hyper_lin,exp,0.989547038,0.2,0.444870102,0.266666667,0.962962963,0.594773519,"[[284   3]
 [  8   2]]"
1,1,10,6,estimated_hyper_lin,exp,0.989547038,0.2,0.444870102,0.266666667,0.962962963,0.594773519,"[[284   3]
 [  8   2]]"
1,1,1,4,actual_hyper_lin,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,1,5,actual_hyper_lin,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,1,6,actual_hyper_lin,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,2,4,actual_hyper_lin,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,2,5,actual_hyper_lin,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,2,6,actual_hyper_lin,lin_center_own,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,3,4,actual_hyper_lin,lin_center_own,0.986062718,0.5,0.702161918,0.526315789,0.96969697,0.743031359,"[[283   4]
 [  5   5]]"
1,1,3,5,actual_hyper_lin,lin_center_own,0.986062718,0.5,0.702161918,0.526315789,0.96969697,0.743031359,"[[283   4]
 [  5   5]]"
1,1,3,6,actual_hyper_lin,lin_center_own,0.986062718,0.5,0.702161918,0.526315789,0.96969697,0.743031359,"[[283   4]
 [  5   5]]"
1,1,4,4,actual_hyper_lin,lin_center_own,0.986062718,0.5,0.702161918,0.526315789,0.96969697,0.743031359,"[[283   4]
 [  5   5]]"
1,1,4,5,actual_hyper_lin,lin_center_own,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,4,6,actual_hyper_lin,lin_center_own,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,5,4,actual_hyper_lin,lin_center_own,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,5,5,actual_hyper_lin,lin_center_own,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,5,6,actual_hyper_lin,lin_center_own,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,6,4,actual_hyper_lin,lin_center_own,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,6,5,actual_hyper_lin,lin_center_own,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,6,6,actual_hyper_lin,lin_center_own,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,7,4,actual_hyper_lin,lin_center_own,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,7,5,actual_hyper_lin,lin_center_own,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,7,6,actual_hyper_lin,lin_center_own,0.979094077,0.3,0.541966994,0.315789474,0.956228956,0.639547038,"[[281   6]
 [  7   3]]"
1,1,8,4,actual_hyper_lin,lin_center_own,0.979094077,0.3,0.541966994,0.315789474,0.956228956,0.639547038,"[[281   6]
 [  7   3]]"
1,1,8,5,actual_hyper_lin,lin_center_own,0.979094077,0.3,0.541966994,0.315789474,0.956228956,0.639547038,"[[281   6]
 [  7   3]]"
1,1,8,6,actual_hyper_lin,lin_center_own,0.979094077,0.3,0.541966994,0.315789474,0.956228956,0.639547038,"[[281   6]
 [  7   3]]"
1,1,9,4,actual_hyper_lin,lin_center_own,0.979094077,0.3,0.541966994,0.315789474,0.956228956,0.639547038,"[[281   6]
 [  7   3]]"
1,1,9,5,actual_hyper_lin,lin_center_own,0.979094077,0.3,0.541966994,0.315789474,0.956228956,0.639547038,"[[281   6]
 [  7   3]]"
1,1,9,6,actual_hyper_lin,lin_center_own,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,10,4,actual_hyper_lin,lin_center_own,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,10,5,actual_hyper_lin,lin_center_own,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,10,6,actual_hyper_lin,lin_center_own,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,1,4,actual_hyper_lin,exp,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,1,5,actual_hyper_lin,exp,0.982578397,0.4,0.626922131,0.421052632,0.962962963,0.691289199,"[[282   5]
 [  6   4]]"
1,1,1,6,actual_hyper_lin,exp,0.986062718,0.5,0.702161918,0.526315789,0.96969697,0.743031359,"[[283   4]
 [  5   5]]"
1,1,2,4,actual_hyper_lin,exp,0.986062718,0.5,0.702161918,0.526315789,0.96969697,0.743031359,"[[283   4]
 [  5   5]]"
1,1,2,5,actual_hyper_lin,exp,0.982578397,0.4,0.626922131,0.421052632,0.962962963,0.691289199,"[[282   5]
 [  6   4]]"
1,1,2,6,actual_hyper_lin,exp,0.982578397,0.5,0.700920251,0.5,0.966329966,0.741289199,"[[282   5]
 [  5   5]]"
1,1,3,4,actual_hyper_lin,exp,0.986062718,0.5,0.702161918,0.526315789,0.96969697,0.743031359,"[[283   4]
 [  5   5]]"
1,1,3,5,actual_hyper_lin,exp,0.986062718,0.5,0.702161918,0.526315789,0.96969697,0.743031359,"[[283   4]
 [  5   5]]"
1,1,3,6,actual_hyper_lin,exp,0.986062718,0.5,0.702161918,0.526315789,0.96969697,0.743031359,"[[283   4]
 [  5   5]]"
1,1,4,4,actual_hyper_lin,exp,0.986062718,0.5,0.702161918,0.526315789,0.96969697,0.743031359,"[[283   4]
 [  5   5]]"
1,1,4,5,actual_hyper_lin,exp,0.986062718,0.5,0.702161918,0.526315789,0.96969697,0.743031359,"[[283   4]
 [  5   5]]"
1,1,4,6,actual_hyper_lin,exp,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,5,4,actual_hyper_lin,exp,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,5,5,actual_hyper_lin,exp,0.986062718,0.4,0.628032712,0.444444444,0.966329966,0.693031359,"[[283   4]
 [  6   4]]"
1,1,5,6,actual_hyper_lin,exp,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,6,4,actual_hyper_lin,exp,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,6,5,actual_hyper_lin,exp,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,6,6,actual_hyper_lin,exp,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,7,4,actual_hyper_lin,exp,0.989547038,0.3,0.544852376,0.375,0.966329966,0.644773519,"[[284   3]
 [  7   3]]"
1,1,7,5,actual_hyper_lin,exp,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,7,6,actual_hyper_lin,exp,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,8,4,actual_hyper_lin,exp,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,8,5,actual_hyper_lin,exp,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,8,6,actual_hyper_lin,exp,0.986062718,0.3,0.543892283,0.352941176,0.962962963,0.643031359,"[[283   4]
 [  7   3]]"
1,1,9,4,actual_hyper_lin,exp,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,9,5,actual_hyper_lin,exp,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,9,6,actual_hyper_lin,exp,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,10,4,actual_hyper_lin,exp,0.982578397,0.3,0.542930492,0.333333333,0.95959596,0.641289199,"[[282   5]
 [  7   3]]"
1,1,10,5,actual_hyper_lin,exp,0.979094077,0.3,0.541966994,0.315789474,0.956228956,0.639547038,"[[281   6]
 [  7   3]]"
1,1,10,6,actual_hyper_lin,exp,0.979094077,0.3,0.541966994,0.315789474,0.956228956,0.639547038,"[[281   6]
 [  7   3]]"
1,1,1,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.261324042,1,0.511198632,0.086206897,0.286195286,0.630662021,"[[ 75 212]
 [  0  10]]"
1,1,1,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.735191638,0.8,0.76691154,0.170212766,0.737373737,0.767595819,"[[211  76]
 [  2   8]]"
1,1,1,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.735191638,0.9,0.813432526,0.189473684,0.740740741,0.817595819,"[[211  76]
 [  1   9]]"
