Times,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan,,Times,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC
0,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8,0.58490566,0.684050092,0.596153846,0.725490196,0.69245283,"[[80 20]
 [22 31]]",,,distance_center_own_opposite_tam,func_own_opp_new_v2,0.848,0.612299092,0.718985472,0.643642229,0.765665054,0.730149546
Times,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan,,Total,SVM,SVM,0.878,0.564248777,0.702520586,0.628386906,0.768495034,0.721124389
1,1,SVM,SVM,0.9,0.537037037,0.695221787,0.623655914,0.772727273,0.718518519,"[[90 10]
 [25 29]]",,,WSVM,WSVM,0.8384,0.609028651,0.713030494,0.636139705,0.758343095,0.723714326
1,1,WSVM,WSVM,0.86,0.592592593,0.713883485,0.64,0.766233766,0.726296296,"[[86 14]
 [22 32]]",,,own_class_center,lin_center_own,0.8388,0.60754717,0.712289676,0.6352832,0.758081657,0.723173585
1,1,own_class_center,lin_center_own,0.86,0.592592593,0.713883485,0.64,0.766233766,0.726296296,"[[86 14]
 [22 32]]",,,own_class_center,exp,0.8376,0.61200559,0.714642434,0.637936009,0.758862575,0.724802795
1,1,own_class_center,exp,0.85,0.611111111,0.720724944,0.647058824,0.766233766,0.730555556,"[[85 15]
 [21 33]]",,,estimated_hyper_lin,lin_center_own,0.8376,0.609797345,0.712944294,0.635854305,0.758085052,0.723698672
1,1,estimated_hyper_lin,lin_center_own,0.86,0.592592593,0.713883485,0.64,0.766233766,0.726296296,"[[86 14]
 [22 32]]",,,estimated_hyper_lin,exp,0.8384,0.614996506,0.716632787,0.640278671,0.760422715,0.726698253
1,1,estimated_hyper_lin,exp,0.87,0.611111111,0.729154762,0.66,0.779220779,0.740555556,"[[87 13]
 [21 33]]",,,actual_hyper_lin,lin_center_own,0.8356,0.618001398,0.717331436,0.640978475,0.759640098,0.726800699
1,1,actual_hyper_lin,lin_center_own,0.85,0.592592593,0.709720863,0.633663366,0.75974026,0.721296296,"[[85 15]
 [22 32]]",,,actual_hyper_lin,exp,0.838,0.612802236,0.715278804,0.638811411,0.759387149,0.725401118
1,1,actual_hyper_lin,exp,0.86,0.592592593,0.713883485,0.64,0.766233766,0.726296296,"[[86 14]
 [22 32]]",,,distance_center_own_opposite_tam,func_own_opp_new,0.8408,0.612830189,0.716210003,0.640437034,0.761212121,0.726815094
1,1,distance_center_own_opposite_tam,func_own_opp_new,0.87,0.574074074,0.706713835,0.632653061,0.766233766,0.722037037,"[[87 13]
 [23 31]]",,,distance_center_own_opposite_tam,func_own_opp_new_v1,0.8384,0.611292802,0.714320247,0.637805481,0.759124013,0.724846401
1,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.86,0.611111111,0.724952106,0.653465347,0.772727273,0.735555556,"[[86 14]
 [21 33]]",,,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8384,0.611292802,0.714320247,0.637805481,0.759124013,0.724846401
1,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.86,0.611111111,0.724952106,0.653465347,0.772727273,0.735555556,"[[86 14]
 [21 33]]",,,,,,,,,,
1,1,SVM,SVM,0.85,0.444444444,0.614636297,0.516129032,0.707792208,0.647222222,"[[85 15]
 [30 24]]",,,,,,,,,,
1,1,WSVM,WSVM,0.83,0.444444444,0.607362239,0.505263158,0.694805195,0.637222222,"[[83 17]
 [30 24]]",,,,,,,,,,
1,1,own_class_center,lin_center_own,0.81,0.444444444,0.6,0.494845361,0.681818182,0.627222222,"[[81 19]
 [30 24]]",,,,,,,,,,
1,1,own_class_center,exp,0.8,0.462962963,0.608580619,0.505050505,0.681818182,0.631481481,"[[80 20]
 [29 25]]",,,,,,,,,,
1,1,estimated_hyper_lin,lin_center_own,0.81,0.444444444,0.6,0.494845361,0.681818182,0.627222222,"[[81 19]
 [30 24]]",,,,,,,,,,
